player_id,name,age,position,nationality,club,market_value,goals,assists,minutes_played,contract_years_left
4348,Player_4347,32,RB,Portugal,Club_147,€522K,1,0,1631,3
4349,Player_4348,19,CDM,Netherlands,Club_148,€1M,3,0,1880,0
4350,Player_4349,28,CM,Belgium,Club_149,€2M,4,2,3174,5
4351,Player_4350,19,CAM,England,Club_150,€1M,0,0,401,3
4352,Player_4351,20,LM,Spain,Club_151,€1M,1,1,974,4
4353,Player_4352,19,RM,Germany,Club_152,€981K,1,0,223,3
4354,Player_4353,33,LW,France,Club_153,€1M,0,0,517,0
4355,Player_4354,21,RW,Brazil,Club_154,€1M,3,1,2681,1
4356,Player_4355,17,ST,Argentina,Club_155,€2M,0,1,235,3
4357,Player_4356,26,GK,Italy,Club_156,€688K,1,2,3498,3
4358,Player_4357,29,CB,Portugal,Club_157,€1M,0,0,115,1
4359,Player_4358,20,LB,Netherlands,Club_158,€559K,2,1,3234,5
4360,Player_4359,21,RB,Belgium,Club_159,€941K,1,1,225,5
4361,Player_4360,25,CDM,England,Club_160,€813K,0,1,2277,4
4362,Player_4361,23,CM,Spain,Club_161,€1M,1,0,181,0
4363,Player_4362,29,CAM,Germany,Club_162,€1M,2,1,3320,1
4364,Player_4363,18,LM,France,Club_163,€1M,0,0,1341,0
4365,Player_4364,27,RM,Brazil,Club_164,€893K,0,0,209,5
4366,Player_4365,31,LW,Argentina,Club_165,€2M,3,2,3727,1
4367,Player_4366,32,RW,Italy,Club_166,€1M,0,1,1415,2
4368,Player_4367,16,ST,Portugal,Club_167,€2M,1,1,2143,4
4369,Player_4368,25,GK,Netherlands,Club_168,€797K,0,2,893,2
4370,Player_4369,25,CB,Belgium,Club_169,€1M,0,1,1881,5
4371,Player_4370,17,LB,England,Club_170,€706K,0,2,2803,1
4372,Player_4371,24,RB,Spain,Club_171,€976K,0,0,1109,5
4373,Player_4372,28,CDM,Germany,Club_172,€846K,2,1,2462,1
4374,Player_4373,31,CM,France,Club_173,€595K,1,0,2026,0
4375,Player_4374,33,CAM,Brazil,Club_174,€754K,0,0,393,1
4376,Player_4375,34,LM,Argentina,Club_175,€987K,0,0,2743,5
4377,Player_4376,27,RM,Italy,Club_176,€1M,2,0,3704,0
4378,Player_4377,23,LW,Portugal,Club_177,€2M,2,0,843,0
4379,Player_4378,32,RW,Netherlands,Club_178,€978K,0,0,1524,1
4380,Player_4379,30,ST,Belgium,Club_179,€2M,0,1,603,0
4381,Player_4380,25,GK,England,Club_180,€430K,1,0,581,5
4382,Player_4381,30,CB,Spain,Club_181,€774K,1,2,2042,4
4383,Player_4382,30,LB,Germany,Club_182,€308K,0,0,1939,2
4384,Player_4383,22,RB,France,Club_183,€468K,0,0,132,1
4385,Player_4384,28,CDM,Brazil,Club_184,€1M,3,0,2838,0
4386,Player_4385,32,CM,Argentina,Club_185,€1M,1,0,2696,0
4387,Player_4386,24,CAM,Italy,Club_186,€1M,1,1,3385,5
4388,Player_4387,23,LM,Portugal,Club_187,€1M,1,1,3770,0
4389,Player_4388,35,RM,Netherlands,Club_188,€948K,1,1,2268,0
4390,Player_4389,33,LW,Belgium,Club_189,€748K,2,1,975,4
4391,Player_4390,28,RW,England,Club_190,€2M,2,3,3509,1
4392,Player_4391,31,ST,Spain,Club_191,€910K,1,0,3117,1
4393,Player_4392,24,GK,Germany,Club_192,€836K,0,1,1813,5
4394,Player_4393,27,CB,France,Club_193,€1M,2,1,3263,4
4395,Player_4394,27,LB,Brazil,Club_194,€691K,1,0,1543,4
4396,Player_4395,21,RB,Argentina,Club_195,€912K,0,2,3450,4
4397,Player_4396,34,CDM,Italy,Club_196,€455K,1,2,2835,1
4398,Player_4397,22,CM,Portugal,Club_197,€1M,1,0,2738,3
4399,Player_4398,18,CAM,Netherlands,Club_198,€2M,1,1,1357,5
4400,Player_4399,31,LM,Belgium,Club_199,€1M,0,0,38,5
4401,Player_4400,33,RM,England,Club_0,€603K,0,0,1316,2
4402,Player_4401,31,LW,Spain,Club_1,€968K,2,1,2737,4
4403,Player_4402,22,RW,Germany,Club_2,€1M,0,0,161,4
4404,Player_4403,19,ST,France,Club_3,€2M,0,0,3402,1
4405,Player_4404,23,GK,Brazil,Club_4,€849K,1,0,1909,5
4406,Player_4405,28,CB,Argentina,Club_5,€722K,0,0,1127,1
4407,Player_4406,28,LB,Italy,Club_6,€936K,1,0,2208,2
4408,Player_4407,32,RB,Portugal,Club_7,€689K,0,1,1658,0
4409,Player_4408,32,CDM,Netherlands,Club_8,€644K,4,0,3125,1
4410,Player_4409,20,CM,Belgium,Club_9,€1M,1,0,1963,2
4411,Player_4410,21,CAM,England,Club_10,€1M,1,0,1057,1
4412,Player_4411,34,LM,Spain,Club_11,€828K,1,0,2289,1
4413,Player_4412,28,RM,Germany,Club_12,€1M,2,0,966,1
4414,Player_4413,29,LW,France,Club_13,€1M,0,0,889,3
4415,Player_4414,19,RW,Brazil,Club_14,€2M,2,0,2160,3
4416,Player_4415,22,ST,Argentina,Club_15,€2M,0,1,3061,4
4417,Player_4416,23,GK,Italy,Club_16,€390K,0,1,2365,3
4418,Player_4417,28,CB,Portugal,Club_17,€914K,2,0,2070,2
4419,Player_4418,21,LB,Netherlands,Club_18,€1M,4,2,3629,1
4420,Player_4419,21,RB,Belgium,Club_19,€959K,0,3,2871,3
4421,Player_4420,18,CDM,England,Club_20,€732K,0,1,3718,5
4422,Player_4421,18,CM,Spain,Club_21,€566K,0,1,3189,1
4423,Player_4422,28,CAM,Germany,Club_22,€1M,1,0,2748,0
4424,Player_4423,17,LM,France,Club_23,€1M,0,0,1666,4
4425,Player_4424,31,RM,Brazil,Club_24,€873K,0,1,3066,3
4426,Player_4425,21,LW,Argentina,Club_25,€2M,1,1,3283,5
4427,Player_4426,23,RW,Italy,Club_26,€2M,1,0,1441,5
4428,Player_4427,23,ST,Portugal,Club_27,€2M,1,0,3184,1
4429,Player_4428,21,GK,Netherlands,Club_28,€634K,0,0,1067,0
4430,Player_4429,29,CB,Belgium,Club_29,€958K,0,0,127,4
4431,Player_4430,18,LB,England,Club_30,€826K,5,1,2923,4
4432,Player_4431,25,RB,Spain,Club_31,€829K,1,0,157,0
4433,Player_4432,18,CDM,Germany,Club_32,€1M,1,0,826,3
4434,Player_4433,27,CM,France,Club_33,€1M,2,1,3465,3
4435,Player_4434,32,CAM,Brazil,Club_34,€1M,0,0,1890,1
4436,Player_4435,20,LM,Argentina,Club_35,€1M,1,1,2899,2
4437,Player_4436,35,RM,Italy,Club_36,€1M,2,1,511,1
4438,Player_4437,24,LW,Portugal,Club_37,€1M,0,0,2092,1
4439,Player_4438,35,RW,Netherlands,Club_38,€1M,1,1,3179,1
4440,Player_4439,22,ST,Belgium,Club_39,€2M,0,0,2266,0
4441,Player_4440,19,GK,England,Club_40,€442K,0,0,442,4
4442,Player_4441,28,CB,Spain,Club_41,€1M,1,2,2362,4
4443,Player_4442,28,LB,Germany,Club_42,€667K,0,1,2224,2
4444,Player_4443,25,RB,France,Club_43,€824K,1,0,2275,3
4445,Player_4444,33,CDM,Brazil,Club_44,€938K,1,1,1726,1
4446,Player_4445,32,CM,Argentina,Club_45,€584K,1,1,2006,0
4447,Player_4446,35,CAM,Italy,Club_46,€1M,0,1,1695,0
4448,Player_4447,35,LM,Portugal,Club_47,€526K,0,0,266,1
4449,Player_4448,28,RM,Netherlands,Club_48,€2M,2,2,2917,0
4450,Player_4449,32,LW,Belgium,Club_49,€1M,0,0,837,0
4451,Player_4450,19,RW,England,Club_50,€2M,3,1,3450,1
4452,Player_4451,16,ST,Spain,Club_51,€2M,0,0,488,2
4453,Player_4452,16,GK,Germany,Club_52,€356K,1,1,701,0
4454,Player_4453,30,CB,France,Club_53,€518K,0,0,686,4
4455,Player_4454,28,LB,Brazil,Club_54,€873K,0,2,3361,5
4456,Player_4455,32,RB,Argentina,Club_55,€639K,2,0,995,4
4457,Player_4456,23,CDM,Italy,Club_56,€542K,0,0,356,5
4458,Player_4457,33,CM,Portugal,Club_57,€716K,1,3,3728,5
4459,Player_4458,28,CAM,Netherlands,Club_58,€1M,0,0,871,4
4460,Player_4459,29,LM,Belgium,Club_59,€646K,0,0,1973,1
4461,Player_4460,23,RM,England,Club_60,€1M,0,0,2251,5
4462,Player_4461,23,LW,Spain,Club_61,€2M,2,1,3284,4
4463,Player_4462,30,RW,Germany,Club_62,€1M,0,0,551,3
4464,Player_4463,28,ST,France,Club_63,€1M,3,1,1810,0
4465,Player_4464,22,GK,Brazil,Club_64,€370K,2,0,322,2
4466,Player_4465,20,CB,Argentina,Club_65,€1M,2,3,2641,5
4467,Player_4466,32,LB,Italy,Club_66,€665K,0,0,2228,4
4468,Player_4467,31,RB,Portugal,Club_67,€548K,3,0,2546,1
4469,Player_4468,17,CDM,Netherlands,Club_68,€706K,1,1,3391,5
4470,Player_4469,33,CM,Belgium,Club_69,€483K,0,0,82,2
4471,Player_4470,32,CAM,England,Club_70,€1M,0,1,2350,1
4472,Player_4471,22,LM,Spain,Club_71,€1M,1,0,261,2
4473,Player_4472,28,RM,Germany,Club_72,€800K,0,1,783,2
4474,Player_4473,33,LW,France,Club_73,€1M,1,4,1223,0
4475,Player_4474,29,RW,Brazil,Club_74,€1M,0,1,3311,5
4476,Player_4475,33,ST,Argentina,Club_75,€1M,0,0,913,5
4477,Player_4476,28,GK,Italy,Club_76,€681K,0,0,2739,5
4478,Player_4477,26,CB,Portugal,Club_77,€1M,1,0,943,2
4479,Player_4478,31,LB,Netherlands,Club_78,€722K,1,1,2730,3
4480,Player_4479,32,RB,Belgium,Club_79,€647K,0,2,1318,3
4481,Player_4480,23,CDM,England,Club_80,€1M,3,0,1535,3
4482,Player_4481,34,CM,Spain,Club_81,€1M,0,1,688,1
4483,Player_4482,35,CAM,Germany,Club_82,€944K,0,3,2443,0
4484,Player_4483,30,LM,France,Club_83,€789K,1,0,1772,1
4485,Player_4484,24,RM,Brazil,Club_84,€2M,2,1,3209,5
4486,Player_4485,35,LW,Argentina,Club_85,€736K,0,1,838,5
4487,Player_4486,25,RW,Italy,Club_86,€2M,0,1,877,4
4488,Player_4487,27,ST,Portugal,Club_87,€1M,1,1,2870,5
4489,Player_4488,35,GK,Netherlands,Club_88,€660K,1,1,3200,3
4490,Player_4489,16,CB,Belgium,Club_89,€854K,0,0,48,0
4491,Player_4490,35,LB,England,Club_90,€906K,2,3,3747,3
4492,Player_4491,24,RB,Spain,Club_91,€688K,1,0,2836,0
4493,Player_4492,30,CDM,Germany,Club_92,€1M,1,0,292,1
4494,Player_4493,16,CM,France,Club_93,€1M,2,2,1651,5
4495,Player_4494,27,CAM,Brazil,Club_94,€1M,0,0,535,1
4496,Player_4495,18,LM,Argentina,Club_95,€627K,0,0,310,3
4497,Player_4496,26,RM,Italy,Club_96,€1M,0,0,536,2
4498,Player_4497,17,LW,Portugal,Club_97,€1M,1,1,1926,0
4499,Player_4498,31,RW,Netherlands,Club_98,€1M,0,0,2686,5
4500,Player_4499,24,ST,Belgium,Club_99,€2M,0,0,233,4
4501,Player_4500,30,GK,England,Club_100,€618K,0,0,1232,2
4502,Player_4501,27,CB,Spain,Club_101,€1M,1,0,2652,1
4503,Player_4502,16,LB,Germany,Club_102,€584K,0,0,2141,0
4504,Player_4503,28,RB,France,Club_103,€747K,0,0,2374,2
4505,Player_4504,29,CDM,Brazil,Club_104,€942K,1,0,2272,4
4506,Player_4505,23,CM,Argentina,Club_105,€720K,0,0,966,2
4507,Player_4506,23,CAM,Italy,Club_106,€775K,0,0,889,4
4508,Player_4507,27,LM,Portugal,Club_107,€981K,3,0,2058,1
4509,Player_4508,16,RM,Netherlands,Club_108,€1M,2,2,3400,0
4510,Player_4509,26,LW,Belgium,Club_109,€2M,5,0,3083,1
4511,Player_4510,23,RW,England,Club_110,€1M,0,0,34,0
4512,Player_4511,25,ST,Spain,Club_111,€2M,0,0,446,2
4513,Player_4512,34,GK,Germany,Club_112,€400K,1,1,3523,1
4514,Player_4513,26,CB,France,Club_113,€1M,1,0,1763,0
4515,Player_4514,22,LB,Brazil,Club_114,€867K,1,1,3291,5
4516,Player_4515,26,RB,Argentina,Club_115,€685K,2,1,2488,4
4517,Player_4516,32,CDM,Italy,Club_116,€729K,1,0,2700,0
4518,Player_4517,16,CM,Portugal,Club_117,€1M,0,1,1558,5
4519,Player_4518,23,CAM,Netherlands,Club_118,€884K,0,0,594,1
4520,Player_4519,21,LM,Belgium,Club_119,€1M,0,0,2025,1
4521,Player_4520,33,RM,England,Club_120,€586K,2,1,2276,2
4522,Player_4521,21,LW,Spain,Club_121,€1M,0,0,343,4
4523,Player_4522,20,RW,Germany,Club_122,€1M,0,0,1103,0
4524,Player_4523,28,ST,France,Club_123,€2M,1,0,3424,1
4525,Player_4524,34,GK,Brazil,Club_124,€483K,0,1,1419,0
4526,Player_4525,23,CB,Argentina,Club_125,€930K,1,0,1313,3
4527,Player_4526,24,LB,Italy,Club_126,€1M,2,2,1478,4
4528,Player_4527,32,RB,Portugal,Club_127,€501K,1,3,3742,4
4529,Player_4528,18,CDM,Netherlands,Club_128,€921K,0,1,3036,5
4530,Player_4529,34,CM,Belgium,Club_129,€1M,2,1,1151,3
4531,Player_4530,26,CAM,England,Club_130,€2M,1,0,3773,4
4532,Player_4531,32,LM,Spain,Club_131,€1M,3,0,2956,3
4533,Player_4532,34,RM,Germany,Club_132,€1M,2,2,3614,0
4534,Player_4533,17,LW,France,Club_133,€1M,1,1,1921,3
4535,Player_4534,23,RW,Brazil,Club_134,€2M,2,1,1382,2
4536,Player_4535,34,ST,Argentina,Club_135,€2M,4,0,2574,5
4537,Player_4536,22,GK,Italy,Club_136,€828K,1,0,3384,3
4538,Player_4537,32,CB,Portugal,Club_137,€657K,0,0,2122,0
4539,Player_4538,21,LB,Netherlands,Club_138,€524K,3,0,1569,4
4540,Player_4539,34,RB,Belgium,Club_139,€468K,1,1,1894,2
4541,Player_4540,21,CDM,England,Club_140,€841K,2,2,2243,3
4542,Player_4541,17,CM,Spain,Club_141,€1M,1,0,1866,5
4543,Player_4542,21,CAM,Germany,Club_142,€1M,0,0,28,5
4544,Player_4543,20,LM,France,Club_143,€787K,1,0,705,0
4545,Player_4544,34,RM,Brazil,Club_144,€1M,1,2,1020,2
4546,Player_4545,35,LW,Argentina,Club_145,€847K,2,0,2063,2
4547,Player_4546,19,RW,Italy,Club_146,€1M,1,2,1446,2
4548,Player_4547,32,ST,Portugal,Club_147,€1M,0,1,3660,3
4549,Player_4548,26,GK,Netherlands,Club_148,€844K,1,0,2852,0
4550,Player_4549,19,CB,Belgium,Club_149,€1M,2,0,3664,0
4551,Player_4550,28,LB,England,Club_150,€608K,0,1,3476,0
4552,Player_4551,35,RB,Spain,Club_151,€848K,2,3,2987,1
4553,Player_4552,32,CDM,Germany,Club_152,€405K,0,1,1659,4
4554,Player_4553,24,CM,France,Club_153,€1M,2,4,3602,0
4555,Player_4554,19,CAM,Brazil,Club_154,€1M,0,0,966,1
4556,Player_4555,29,LM,Argentina,Club_155,€1M,6,0,3685,1
4557,Player_4556,34,RM,Italy,Club_156,€2M,3,3,3148,2
4558,Player_4557,18,LW,Portugal,Club_157,€1M,1,1,2276,4
4559,Player_4558,29,RW,Netherlands,Club_158,€1M,2,0,3009,2
4560,Player_4559,23,ST,Belgium,Club_159,€2M,3,1,3368,4
4561,Player_4560,16,GK,England,Club_160,€337K,3,0,3581,2
4562,Player_4561,25,CB,Spain,Club_161,€738K,0,1,2762,5
4563,Player_4562,33,LB,Germany,Club_162,€541K,1,1,3031,3
4564,Player_4563,31,RB,France,Club_163,€386K,1,0,572,4
4565,Player_4564,23,CDM,Brazil,Club_164,€1M,2,0,3609,5
4566,Player_4565,16,CM,Argentina,Club_165,€1M,2,1,1606,1
4567,Player_4566,27,CAM,Italy,Club_166,€1M,0,0,614,1
4568,Player_4567,23,LM,Portugal,Club_167,€1M,0,1,325,4
4569,Player_4568,31,RM,Netherlands,Club_168,€1M,5,0,3434,2
4570,Player_4569,33,LW,Belgium,Club_169,€1M,0,2,3740,3
4571,Player_4570,19,RW,England,Club_170,€1M,1,1,2922,3
4572,Player_4571,21,ST,Spain,Club_171,€1M,0,0,358,0
4573,Player_4572,27,GK,Germany,Club_172,€526K,1,2,3777,4
4574,Player_4573,24,CB,France,Club_173,€892K,1,1,1810,3
4575,Player_4574,30,LB,Brazil,Club_174,€839K,0,0,2371,2
4576,Player_4575,31,RB,Argentina,Club_175,€709K,0,2,1721,2
4577,Player_4576,27,CDM,Italy,Club_176,€958K,0,0,1349,1
4578,Player_4577,29,CM,Portugal,Club_177,€1M,4,2,3696,3
4579,Player_4578,28,CAM,Netherlands,Club_178,€1M,0,0,164,3
4580,Player_4579,17,LM,Belgium,Club_179,€903K,0,0,1596,2
4581,Player_4580,18,RM,England,Club_180,€568K,0,0,1627,1
4582,Player_4581,25,LW,Spain,Club_181,€1M,1,1,2845,3
4583,Player_4582,24,RW,Germany,Club_182,€1M,1,1,2502,2
4584,Player_4583,35,ST,France,Club_183,€781K,0,1,1176,1
4585,Player_4584,23,GK,Brazil,Club_184,€443K,3,0,1150,1
4586,Player_4585,25,CB,Argentina,Club_185,€640K,0,0,192,2
4587,Player_4586,34,LB,Italy,Club_186,€501K,2,0,2674,1
4588,Player_4587,18,RB,Portugal,Club_187,€671K,2,0,2577,5
4589,Player_4588,20,CDM,Netherlands,Club_188,€714K,3,1,3081,5
4590,Player_4589,18,CM,Belgium,Club_189,€712K,0,0,91,1
4591,Player_4590,31,CAM,England,Club_190,€703K,0,0,138,0
4592,Player_4591,32,LM,Spain,Club_191,€485K,0,0,480,1
4593,Player_4592,30,RM,Germany,Club_192,€1M,0,2,2496,3
4594,Player_4593,18,LW,France,Club_193,€870K,1,0,1356,1
4595,Player_4594,27,RW,Brazil,Club_194,€2M,2,2,2916,3
4596,Player_4595,24,ST,Argentina,Club_195,€1M,0,0,339,2
4597,Player_4596,27,GK,Italy,Club_196,€479K,0,0,1075,1
4598,Player_4597,30,CB,Portugal,Club_197,€691K,1,2,3778,2
4599,Player_4598,17,LB,Netherlands,Club_198,€499K,0,1,2513,4
4600,Player_4599,33,RB,Belgium,Club_199,€728K,5,3,2765,5
4601,Player_4600,35,CDM,England,Club_0,€727K,0,0,798,1
4602,Player_4601,27,CM,Spain,Club_1,€1M,0,0,474,2
4603,Player_4602,19,CAM,Germany,Club_2,€828K,2,2,2448,4
4604,Player_4603,31,LM,France,Club_3,€885K,0,0,1462,3
4605,Player_4604,31,RM,Brazil,Club_4,€605K,0,0,604,3
4606,Player_4605,16,LW,Argentina,Club_5,€1M,2,2,2979,5
4607,Player_4606,17,RW,Italy,Club_6,€2M,5,0,3044,5
4608,Player_4607,18,ST,Portugal,Club_7,€1M,1,0,2969,3
4609,Player_4608,35,GK,Netherlands,Club_8,€356K,0,0,820,3
4610,Player_4609,32,CB,Belgium,Club_9,€953K,2,1,2704,3
4611,Player_4610,35,LB,England,Club_10,€487K,0,0,597,0
4612,Player_4611,16,RB,Spain,Club_11,€885K,0,0,1532,5
4613,Player_4612,35,CDM,Germany,Club_12,€1M,3,1,3224,2
4614,Player_4613,21,CM,France,Club_13,€1M,1,0,513,4
4615,Player_4614,30,CAM,Brazil,Club_14,€1M,0,0,1526,4
4616,Player_4615,29,LM,Argentina,Club_15,€839K,3,0,1877,1
4617,Player_4616,35,RM,Italy,Club_16,€1M,0,1,1699,2
4618,Player_4617,30,LW,Portugal,Club_17,€2M,1,0,1029,5
4619,Player_4618,29,RW,Netherlands,Club_18,€1M,0,1,499,0
4620,Player_4619,20,ST,Belgium,Club_19,€3M,0,0,1684,0
4621,Player_4620,21,GK,England,Club_20,€320K,0,0,716,2
4622,Player_4621,32,CB,Spain,Club_21,€450K,0,0,1141,3
4623,Player_4622,26,LB,Germany,Club_22,€472K,1,0,1508,3
4624,Player_4623,31,RB,France,Club_23,€582K,2,1,2648,2
4625,Player_4624,27,CDM,Brazil,Club_24,€1M,1,1,665,5
4626,Player_4625,30,CM,Argentina,Club_25,€1M,3,0,3750,4
4627,Player_4626,19,CAM,Italy,Club_26,€2M,4,0,2515,3
4628,Player_4627,33,LM,Portugal,Club_27,€1M,1,1,2208,1
4629,Player_4628,18,RM,Netherlands,Club_28,€1M,1,2,2317,5
4630,Player_4629,23,LW,Belgium,Club_29,€2M,2,0,1079,5
4631,Player_4630,18,RW,England,Club_30,€774K,0,0,227,0
4632,Player_4631,23,ST,Spain,Club_31,€2M,0,0,2896,3
4633,Player_4632,33,GK,Germany,Club_32,€291K,0,0,148,4
4634,Player_4633,25,CB,France,Club_33,€705K,0,0,1069,5
4635,Player_4634,35,LB,Brazil,Club_34,€684K,2,0,1167,3
4636,Player_4635,32,RB,Argentina,Club_35,€677K,0,0,631,3
4637,Player_4636,23,CDM,Italy,Club_36,€875K,0,0,1363,0
4638,Player_4637,26,CM,Portugal,Club_37,€1M,1,1,412,1
4639,Player_4638,20,CAM,Netherlands,Club_38,€2M,3,0,1755,5
4640,Player_4639,28,LM,Belgium,Club_39,€993K,0,0,519,1
4641,Player_4640,20,RM,England,Club_40,€1M,2,0,1367,4
4642,Player_4641,28,LW,Spain,Club_41,€1M,0,3,2434,2
4643,Player_4642,21,RW,Germany,Club_42,€1M,2,1,3544,2
4644,Player_4643,20,ST,France,Club_43,€1M,1,1,2322,2
4645,Player_4644,24,GK,Brazil,Club_44,€477K,1,1,2400,4
4646,Player_4645,31,CB,Argentina,Club_45,€527K,1,1,3137,5
4647,Player_4646,17,LB,Italy,Club_46,€447K,0,0,1102,3
4648,Player_4647,16,RB,Portugal,Club_47,€393K,0,0,597,1
4649,Player_4648,23,CDM,Netherlands,Club_48,€882K,0,0,1659,1
4650,Player_4649,34,CM,Belgium,Club_49,€1M,1,1,3273,3
4651,Player_4650,26,CAM,England,Club_50,€2M,4,2,1685,5
4652,Player_4651,27,LM,Spain,Club_51,€1M,1,2,2605,1
4653,Player_4652,27,RM,Germany,Club_52,€1M,0,0,2160,5
4654,Player_4653,22,LW,France,Club_53,€1M,1,0,3162,1
4655,Player_4654,28,RW,Brazil,Club_54,€1M,1,0,2188,2
4656,Player_4655,23,ST,Argentina,Club_55,€2M,1,3,3360,2
4657,Player_4656,24,GK,Italy,Club_56,€643K,0,1,1924,0
4658,Player_4657,22,CB,Portugal,Club_57,€886K,1,0,729,0
4659,Player_4658,30,LB,Netherlands,Club_58,€822K,0,0,588,1
4660,Player_4659,17,RB,Belgium,Club_59,€1M,1,0,2458,2
4661,Player_4660,35,CDM,England,Club_60,€700K,1,0,376,5
4662,Player_4661,27,CM,Spain,Club_61,€839K,1,1,1407,0
4663,Player_4662,16,CAM,Germany,Club_62,€981K,1,0,1869,0
4664,Player_4663,23,LM,France,Club_63,€2M,1,4,3223,2
4665,Player_4664,20,RM,Brazil,Club_64,€1M,0,0,750,5
4666,Player_4665,30,LW,Argentina,Club_65,€1M,0,0,626,0
4667,Player_4666,16,RW,Italy,Club_66,€1M,2,3,3390,3
4668,Player_4667,16,ST,Portugal,Club_67,€2M,1,0,3440,5
4669,Player_4668,25,GK,Netherlands,Club_68,€769K,0,0,1629,3
4670,Player_4669,25,CB,Belgium,Club_69,€1M,0,0,994,2
4671,Player_4670,30,LB,England,Club_70,€302K,0,0,1583,2
4672,Player_4671,32,RB,Spain,Club_71,€545K,2,0,702,0
4673,Player_4672,21,CDM,Germany,Club_72,€1M,0,0,2509,1
4674,Player_4673,18,CM,France,Club_73,€1M,1,1,2059,4
4675,Player_4674,28,CAM,Brazil,Club_74,€1M,2,0,1179,3
4676,Player_4675,31,LM,Argentina,Club_75,€1M,3,1,3755,3
4677,Player_4676,23,RM,Italy,Club_76,€1M,0,0,476,5
4678,Player_4677,30,LW,Portugal,Club_77,€1M,1,2,2986,5
4679,Player_4678,32,RW,Netherlands,Club_78,€1M,0,0,400,2
4680,Player_4679,32,ST,Belgium,Club_79,€3M,3,2,2855,1
4681,Player_4680,28,GK,England,Club_80,€760K,0,1,2224,2
4682,Player_4681,32,CB,Spain,Club_81,€429K,1,1,3412,0
4683,Player_4682,21,LB,Germany,Club_82,€394K,0,0,56,1
4684,Player_4683,32,RB,France,Club_83,€252K,0,0,1875,0
4685,Player_4684,31,CDM,Brazil,Club_84,€841K,1,0,447,3
4686,Player_4685,29,CM,Argentina,Club_85,€921K,0,0,202,2
4687,Player_4686,28,CAM,Italy,Club_86,€940K,1,2,3768,5
4688,Player_4687,21,LM,Portugal,Club_87,€1M,2,0,1656,2
4689,Player_4688,18,RM,Netherlands,Club_88,€910K,0,0,737,4
4690,Player_4689,29,LW,Belgium,Club_89,€1M,0,0,201,1
4691,Player_4690,29,RW,England,Club_90,€1M,0,1,1353,3
4692,Player_4691,30,ST,Spain,Club_91,€2M,2,0,2410,4
4693,Player_4692,23,GK,Germany,Club_92,€315K,0,1,891,4
4694,Player_4693,30,CB,France,Club_93,€1M,0,2,2501,2
4695,Player_4694,28,LB,Brazil,Club_94,€709K,3,0,2403,1
4696,Player_4695,32,RB,Argentina,Club_95,€545K,0,0,215,2
4697,Player_4696,18,CDM,Italy,Club_96,€537K,1,2,3019,1
4698,Player_4697,21,CM,Portugal,Club_97,€884K,2,0,2602,4
4699,Player_4698,20,CAM,Netherlands,Club_98,€721K,0,0,2934,0
4700,Player_4699,32,LM,Belgium,Club_99,€976K,0,0,22,3
4701,Player_4700,17,RM,England,Club_100,€1M,1,0,2202,4
4702,Player_4701,30,LW,Spain,Club_101,€748K,1,0,1209,2
4703,Player_4702,20,RW,Germany,Club_102,€1M,0,0,2296,3
4704,Player_4703,35,ST,France,Club_103,€1M,0,0,748,4
4705,Player_4704,21,GK,Brazil,Club_104,€312K,0,0,804,1
4706,Player_4705,21,CB,Argentina,Club_105,€601K,0,0,133,2
4707,Player_4706,33,LB,Italy,Club_106,€411K,0,0,320,4
4708,Player_4707,33,RB,Portugal,Club_107,€651K,0,1,2437,1
4709,Player_4708,19,CDM,Netherlands,Club_108,€554K,0,1,433,1
4710,Player_4709,32,CM,Belgium,Club_109,€1M,4,0,1045,1
4711,Player_4710,29,CAM,England,Club_110,€1M,0,0,872,3
4712,Player_4711,29,LM,Spain,Club_111,€1M,1,0,3671,2
4713,Player_4712,28,RM,Germany,Club_112,€996K,2,0,3736,1
4714,Player_4713,22,LW,France,Club_113,€3M,5,2,3196,4
4715,Player_4714,27,RW,Brazil,Club_114,€1M,2,2,3150,1
4716,Player_4715,30,ST,Argentina,Club_115,€2M,0,2,2905,2
4717,Player_4716,34,GK,Italy,Club_116,€425K,3,0,2098,5
4718,Player_4717,26,CB,Portugal,Club_117,€1M,2,1,3799,5
4719,Player_4718,30,LB,Netherlands,Club_118,€1M,1,1,2223,3
4720,Player_4719,27,RB,Belgium,Club_119,€884K,0,0,2917,1
4721,Player_4720,18,CDM,England,Club_120,€412K,0,0,252,4
4722,Player_4721,32,CM,Spain,Club_121,€783K,0,0,965,2
4723,Player_4722,18,CAM,Germany,Club_122,€2M,3,2,3317,1
4724,Player_4723,34,LM,France,Club_123,€468K,0,0,738,3
4725,Player_4724,35,RM,Brazil,Club_124,€897K,0,2,1129,0
4726,Player_4725,19,LW,Argentina,Club_125,€1M,2,5,3264,5
4727,Player_4726,18,RW,Italy,Club_126,€1M,1,1,1339,4
4728,Player_4727,31,ST,Portugal,Club_127,€1M,0,0,301,5
4729,Player_4728,27,GK,Netherlands,Club_128,€462K,2,0,2595,1
4730,Player_4729,23,CB,Belgium,Club_129,€668K,1,1,1977,1
4731,Player_4730,32,LB,England,Club_130,€490K,2,1,2763,0
4732,Player_4731,22,RB,Spain,Club_131,€1M,1,0,2826,2
4733,Player_4732,26,CDM,Germany,Club_132,€1M,0,2,2315,0
